customerId,products
152,88
153,2|133
2204,90
157,175|8|8|8|36
165,52
166,215|37|37|37|2|19|180
169,52|77|4
2222,12|195|17
10419,19|19
181,17
2232,76
195,31|17|231|140|60
9591,109
215,100|137
225,114|34|218|37|119|9|40
10477,141
246,26|26|6
4344,1
2298,15|7
2299,2
257,117|117|198
8457,13|13
2317,97|34|34|34
272,279|279|279|180
274,45|151|151
10523,57
285,88|175
6436,181|170
10544,157|97
306,120|44|84|140|16|81|55
310,181|181|228|228|88|88|88
4411,47|87|87|87
318,243
321,78
10562,2
6470,37
6500,241|143|143
2405,94
365,88
2416,6|87|117|117
389,33|149
6551,259|227|201|46|21|115|19|275|8|201
416,44|115|261|85
8616,3|3|46|46|46|164|164|164|70
436,4|1|44|261|150
10693,133|63
10694,57|6|74|26
10696,87|222|222|222
10697,281|3|3|3|156|161|161
10699,42|42|202|299|299
10700,290
10708,41|41
10710,116|180|67|76|76
10711,76|76
10718,289|289|289|122
10719,50|279|8|52|52|57|57|49|147
10720,227|268
10722,3|3
483,164|164|46|46|46
10724,89|128|128
10725,124|47|179
10726,6|6|6
10727,57|57
10728,75|91|91|50
10732,70|15|16|16
10733,42|42|2|285|258
10734,143|19|184|113
10735,274
498,87|87|152|152
10739,173|173|67|67|2
10740,46|46|114|77|164|164
10741,48|194|38|8
10742,141|179|19|115|268|263|261|115|265|19
10743,76|175|6
10744,121|121|121
6651,267|19|19|262|262|262
10748,18|18|18|41|41|41|15|89|274
10749,225|297|227|28|28|28
10750,263|87|87|87|106
10751,249|291|73|92
10752,116|116
10753,297|106|106|106|19|89|89|89
10754,224|224|114
10755,15
2564,286|286|286
10757,104
10758,135|227
10759,142|93|216|77|76|52|217|217|217
4616,65|65|1|2|2|105|105
6665,33
10762,92
2573,152
10766,35|24|29|182|104
10769,46|188|173
10770,6|6|6|212
2580,97|78|149
533,245
10774,91|91|124
2583,15
2584,273|273
10777,294|294|251|251
10779,4|92|19
540,294|294|294|215|26|84|87|87|87
10781,91|91|91|113|76|76
10782,46|46|46|164|164|164|133|209
4639,91|91
4642,85
10787,91|91|91
10790,82|173
10791,50|50|11|11|57|57|77|77|172
10793,205
10794,3|3|3
8747,175|164|164|46|46|46|297
10799,38|267|48|66|144|28|28|38|66|115
10800,24|24
10803,25
10805,34|34|34|135
10807,6|6
10809,57
10811,4|4|7|7|7
10812,269|269|269|106
10817,102
10819,19|19|19
10820,219|150|185|4|4|85|85
10823,87|87
10825,46|46|164|164|137|87|87|87
590,143
10831,51|172|261|264|264|179
10834,128|128|137
10835,6|7|13|1|128|128|128|64|251|76
10838,115|273|273
10841,87|87|87
10842,4|286|57|57|57
10843,246|246
10844,25|16|28|28|76|76|40
10846,266|31|157|9|139|1|260|260|131|131
10849,87|87|87|4
10851,15
10852,76|76|76
10853,137|144
10854,117|117|117
10855,76
10857,28|67|40|28|208|28|201|133|7|7
10858,19|19|19|97|166|49|80|190
10860,132|132|132|106
10861,80|80|4|4|101
10862,7|202
10864,11|11|29
10865,296|21
10866,6|6|6|13|13
10867,282|282|282|175|216|101|77|77|77
10868,13|13|192|15
10873,2|88|214|214
10874,52|52|77|77
10877,122
10879,254|254
10881,25|28
10883,200|45
10884,168
10886,149|196|209
10887,143|87|87
10888,64|6
10890,3|3
10892,45
8845,121|121|121
10895,3|3|3
656,237|7|2|2
2705,181|264|36
10898,259|133|101
10900,81|224|114|107|107|11|11|16|138|138
10901,206|90
10903,161
10908,87|87|87|109|109
10910,137|97
672,51|9|291
10914,124|124|12|12|55|30|30|28|28
10917,13|13|13
10918,37|137|109|114|177|225|37|182|225|63
10919,172|172|172|41|41|41
10921,106
10922,19|254|254
10695,9|294|294|294|87|87|87
10924,8
10925,291
10928,234|97|47
10930,254|254
10931,15|237|128
10933,260|260|58|208|9
10934,91|91|157|238|152|205
10935,122|192|175
10936,46|50|209
10937,41|41|68|68
10938,255|114
10939,18|105|7|7|7|66|76
4796,76|76
10941,37|37|37|82|143
10943,139
10944,179|179
10945,209|198|289|289|175|92|92
10947,9|43
10948,19|19|68|68
10949,175
10950,194|38|79|57
10951,13|137
10961,87|87|87
10962,89
10963,163|163|163|63|63|127
10967,145|57|129
10971,34|34|34|124
10972,2|124|91|91
10973,46|46
10976,294|294|294|46|46
10978,161|161|161
10981,4|4|85|85|85|187|187|187
2792,17|200|18|18
2793,115|115|52|52
4848,87
469,152
4866,21|134
6915,134|128|13
2820,200
11017,6|6|6
11019,87|87|128|128
11023,44
794,260|2
504,7|7|7
808,162|162|162|105|105
4906,275
11056,87|87|87
709,128|87|87|87
9027,225|225
2189,21|255
10723,218
2902,161
4580,114|148|181|181|170|170|224
886,6|6|128
507,106|106|106
896,94|94|76|76
2945,205|49|76|219
2826,96
9110,153
6850,47|4|4
9115,286
2885,150|63|63|102|102
10736,2
2981,97
940,179|79|261|163
10738,124|124|124|130|42|78
7088,157|243|243|200|148
7667,134
5048,68|68|205|205|205
953,76
3003,295
9153,293|200|157
962,148|181|134|134|156
3020,89
975,15|15|15|16|16
977,76|76|19|19
5079,25
6309,74
2555,170|118
7140,282|139|4
1002,164
3051,286|262|262|262|161
4605,164|164|143|143|18
5105,145|191|191|62
3062,47|47|47
7176,25|89|96|96|77|77|70|70
7180,137|240|240
1041,148|7|7|77|94|87|87|87
5140,95
3101,2|2
10760,152|138|62
10761,2|116
3129,119|85|264|115|152|119|55|85|115|85
1083,15|225|233|286|286|286
5180,133
1087,133
10764,138|70|67|62|62|116|11|11|11
10765,7
7263,37|37
1211,237|245|245|87
7286,273
10772,89|163|163|4
9338,231
10775,6|15|44|44|25
5274,126|126|126
10778,219|45|127
1221,278
1187,186|186|19|19
5303,78|200|130|42|42|124|124|124
1212,60
3262,7
10747,273
9413,1|88|60|76
1222,179|179|42|42|8|8|36|36|79|79
7369,2|2
10786,163|163|256
3279,3
5334,183|183|278
7375,137|253|253|253|73
10783,42|64
1255,286|286|149
7411,12
1268,35|35
7416,1|1
554,220|142
1282,115|47
9482,12|109
1305,6|6
9499,164|124|46|4|105
5410,219|2|2|56
5413,2|44|109
9524,16|16
1347,152
10806,94|94|47|42
3402,6|6|6|42|237
568,56|97|260|1
1368,152|152|1|1
1395,105
7546,80|217|217
1404,134|134|115|148|148|148
1411,199|39
3467,3|3|114|259|89
9613,51
1432,19|224
6724,19|19
9632,26|87|87|87
1441,99|143
1453,109|82
1459,106|179|19
585,251|21
586,211|145
1471,46|46|46|164|164|164
5577,64
1484,219|233
10830,6|6|6
1498,87
10833,150
1530,70
1142,143
3601,294|294|294|22|87|87|87
5670,52|52|55|278|278
5671,2|2
1576,62|62|188|250|0|0|0
10845,240|166
1586,115|115|121|121
1601,188|2
1619,225
1626,268|129
6874,227|62|70
5745,88
5748,2
3713,55|12|265|79|245|38
1666,19|19|19
10859,245
1676,1|151|151
9883,21
5795,19|279|44|279|17|49|44|38|8|94
5816,92|195|123
3700,38
1739,224|35|67|277|203|11|11
5853,96
1768,154
1782,218|26
1791,275|5|234|95|145
10698,96|35|104|61|273
3846,114|91|91
9996,137|137|2
5904,273|225
1811,13
1815,12|80|286
1832,142|21
1835,134|134|181
10034,2|2|143|143|94
7135,19|19
1858,46|87|87|224|195
10893,17|52|137
1873,106|91|91
654,15
1880,281|206|50|31
5982,289|289|289|266
10896,8|8|36|36|193|193|21
5988,216|22
1894,164|164|46|46|179
1900,40|82|82|130|6
10108,46|46|87|87|87|128|164|164|164
7147,8|106|106|36
8068,128|116|128|62|162|128|138|162|138|194
6024,294|6|213
6466,205|92
1361,19|19|19
8111,58|58|220|220|49
4019,76|37|37|37
1975,132|132|132|99
1981,49
1992,113|113
4044,219|181
4047,183|12|133
2001,59|55|81
4704,94|7|7|7|34|34|34
10209,159|162
6114,65|65|17
2032,152|152
8872,96
2036,113
2038,1|15|79
10240,269
4097,172
5,149
10,153|2|2|61|94|94
2060,214|214|214
8211,9|295|295|282
4116,194|44|79|48|38|8|19
2071,186|186|134|134
2074,46|179|192
2078,149
2079,2
2085,153|2|233
40,227
3079,274|89|172|257
48,192|234
2098,36|194|91
4150,2
820,9|137|55
2108,170|170|25|19
11457,11|20|120
8257,105|64|1|265|63|211|201|94|216|159
4167,134|148
2122,297|227
11050,80|80|191|211
83,87|87|87|199|15|15
4110,19|251
3001,24|86|41|41
90,77
92,98
2144,75
2149,199|15|15|99
8294,218|218
8295,97|1|1|1
11051,157|25|4|4|4|191|64
6141,19
108,137
114,78|152|298
2164,137|82|82|82
6265,102|9
10363,193
10262,228|120|123|231|46
6279,178
138,139|139|139|18|93|93|93
141,97|264|264|36|64
148,144|46
2199,280|280|87|297
158,278|205|24
2207,68|41|41
176,51
181,61
10954,143
2239,8|8|8|45
8385,160|168|7|7
11417,222
199,12|42|164|46|46
2255,95|77|77
3108,135|24|73|73|73|2|6|6|90|90
218,44|44|38|38|179|109|36|36
6371,6
231,21
6376,46|46
1063,135
238,73|28|40|40|88|88
252,76|76|40|175|2|47
8448,192
11307,2|2|283|206|274|7|161
8461,55|55|55|1
2322,268|15|80|145|145|210|7|101|265
2323,141|228|21
4375,296|296|179|21|44
280,105|8|228|101|37|37|37|146|19
10525,146|0|99
11330,4|4
4392,25|34|34|34
299,1
2348,260|180
1074,167
303,107|205|15|165|165|165|149
6449,153
316,170|170
6464,165|172|165|214|158|77|214|20|138|67
7223,148|148|148|170|18|18|18
343,273|196|295
11059,282
361,76
1939,78
6511,9|9|249
11326,42|101
2794,260|217|84
2877,118
8585,170|141|141|181|181
4493,2
8596,280
411,124|124|91|91
412,233
1093,219|219|9
420,80|80|173|124
2471,37|37|37|183|34|8|34|79|65|21
4043,25
11403,19|19|67|62|77|115|115|115|196|21
437,273
4534,16
4539,8|79|79|48
2492,26
451,273|264|109|141|205|65|258|274
10998,211|211|149
2503,77|12
6604,115|1|2
11341,9|282|282|205
11000,47|2
11404,57|45
473,156
483,145|268
2532,257|7
4586,4|4
6909,257|45|76|60|231|76|176|45|176|45
11419,180|179|236|280
499,156|156|91|17|192
6646,41
835,44
8699,231
8707,274
516,28|28
517,12|48|8|2|135
9019,45
11406,196|9|9|78|217
10767,205|205|0|0|0
8725,92|227
1177,87|87|87|40
11012,92
540,85|85|85|19
4186,172|29|29|29
547,123|205|80
3019,118|118|118
2608,6
561,279|49|8|8
10809,218|23|209|11
9089,282|139|198|2|249|249|249|234|146
2626,7|205
4861,199|199|228
2065,76
8774,233|233
4687,184|184
2543,112|105
8801,164|46|13|67|114|150
2659,137
612,26
11366,21|233|96|225|229|229|179|274
11026,224|11|11|114
8817,179
639,44|157
4737,48
6787,79|273|194|38
4744,61|273|168
2698,164|164|164|11
2712,217|117
2717,166|165|145|261|191
2843,2|2
4776,91
2736,141|55
4786,47
691,79|3|3|3|38|263|194|7|8
693,12|12
4933,17
11480,21
704,23|286|11|206|2
11412,277
5579,2|2|15
6855,21|150|150|3|3|3
10953,47|53|53|119|119
714,97|112|89
10955,24|0
10957,200|243|179|9|31|1|243|95|243|292
10959,222|222
10960,4|4
1115,140
4934,266|216
10968,274
2070,266
732,52
10977,49|49|228|105
11387,130
10982,228|24|278|278
10983,42|16|198|198|182
10984,45|42|42|196
10985,150|15|77|64|177|177|177|26
10987,133|11|11|113|261|49|101|101
10988,6|6|6
10989,236|151|42|42|196|28|298
10990,9|252|252|252|265|265|73|133|141
2800,216|2
10993,192|231|196
10994,265|78|44|7|76|93
10995,13|13
10996,124|231|19|179|40|40|40|60|21|231
6902,142|186|186
760,2|2|152
11002,101|24|190|190|293
11003,9|13|67|36|62|62|96|96|38
11004,144|157|76|76|234|234|234|13
11005,196
11007,198
11008,189|189|182|64|64
11009,141
11010,228|228|147
11011,105|105
11013,216
11014,215|251
11015,78|176|51|90|75
11016,46|40
777,47|148|181|181|181
6922,106
11020,99|2|2
11021,299
4878,263|254
11024,26|57|133|51|101
11025,141|44
4882,209|75|75
11395,140
11028,71
11029,283|28|210|210|210|114
11030,8|2|52|67|114
4569,137
2840,130|282|282|282|46|123|123|120
11033,77
11034,231|114|42|94
11035,7|257
6941,233|153|156|140|168|168
11038,8|8|38|196
11040,246|77
11041,13|88|42|6|6
11042,77|44
11043,42|19|19
11044,49|49|85|94|145|219|37|37|37|273
11045,35|62|218|235
808,1|17
11049,1
810,6|6
2859,182|97
11053,20
11054,152|152
11055,16|20|180
11057,121|56|205|52|52|52
6963,284|284|284|44|11|170
11060,23|23
11061,58|26
11063,87|257|2|2
11064,229|21
11065,19|4|4|4|106
11067,284|284|284
11068,46|46|46|216
11070,130|9|86|97
11072,151|51|278
11073,205|211|113
11074,8|48|114|261|224
11075,6|6|6|116|70
11076,77
11077,251|7|7|115|115|115
11078,231|88|26
11080,180|20|20
11082,117
11083,76|76|241
11084,2|125|19|77
11087,224
11089,26
11090,99|15
11091,2|115|115|263|21
11092,47|19|106
11094,92|297
11095,181
11096,143|143
11098,79|38|2|55|61
11099,192
11100,47|227|49|49|49
11101,52
11102,153|66|265
11103,84
11104,158|101|114|224
11106,146
11107,93|237|147|282
11109,273|106|47|149|55
11110,44|8|15|2
11111,231|231|231|4|101
11113,92|92
11114,59|59|27
5607,172|73|51|7|21|284|284|60|152|117
11116,47|13|15|19|45
11117,74|26
11118,174|240
11119,9|3|3|3|282
11122,77|247|247
7028,20|146
11125,45|25|237
11127,2
11128,123|105|88
11129,78|97|21|21
11132,281|42|65|31|31
11133,42|42|99
11135,26|82|82
11136,159|105|21|152
897,29|284|23|246
11138,126|126
11139,222|153
11140,7|56|56|240|240|105
901,93|93|102
11143,2|2
11145,126|36|261|261|8
11148,145|26
11149,145|145|145|142|67|67|222|182|265
11151,15|34|34|34|6
11153,21|168
11154,12
11157,19|19|19
11160,54
11161,4|116
11162,201|76
11164,11|11
11165,13|265|265
11166,219|256
11167,282
11168,175
11171,109
11172,152
11174,87|87
11175,195|162
11177,173|19
11178,277|220|4
11179,265|254|2|234
11180,87|87
11183,44|2
11184,101|4
11185,122|122
11186,115
11187,123|25|282|80|283|211|191|249
11188,53|53|0
11189,77|217|217|191
11190,19|19|115|115|21
11191,91|91|41|41|41
11192,228
11193,205|205
11194,193
11195,21|18
956,222
11197,152
11198,141|30
11199,70|188|52|125
11201,294|294|294
11205,290|206|60|163|150|25
11206,24|140|4
11207,2
11208,70|62|175|175
11210,115|166
11211,17
11212,100
11214,6|6|6|61|21
11215,94|122|122|122|283|25|25|240|240
11216,99|99
11217,107|29|157|222|290|23
11218,122
11221,9|219|137|137
11222,126
11225,46|164
11226,8|194|48|36|36|36|44
11228,156|19
11232,42|42|43
11233,18|227
11234,10|10|132|132|132|64|64|64
11237,18|18|18
11239,8|110
11240,86
11241,78
11243,263
11246,77|7
11247,116|116
11248,148
11250,6|6
11251,227|145|145
11253,153|105|228
11254,165|44|12|77
11257,256
11258,135|110|110|110
11262,16
11263,35|35|35|149|1
11264,133
11267,105|8|8|273|153
11268,68|20|198|7|68|7|53|53|7|172
11269,209|209|120|120
11270,38|8|246|79|27|27|277|27|246|8
11271,8|65|127|261|180|163|64
11274,41|41|41|17|42|35|35|35|13|151
11275,105
11276,153|195|263
11278,49|2|9|234
11283,152|137
11287,231|21
11288,269
11290,87|87|87
11292,258
11293,16
11295,45
11296,78|78
11299,40
11300,10|10|42
11302,62
11303,282
11304,113|113|113|251|143
11305,232
11306,77|9|9|21
5163,78|91
11308,109|0|12
11309,21
11312,90
11313,150|1|1
11314,145|21|44|19|191|169|275|258|275|169
11315,23|246|246|246|31|284|284
11316,97
11317,192|56|100|115|281
11318,179|37|37|37
11319,9|9
11321,269
11322,21|78|202|47
11323,21
3132,143|276|81
11325,70|70|133|133|9|28|142|242|242|242
11327,188|116
11329,96|222|222|35
11331,69|69
11333,19|19|19
11336,76|76|76
11337,78|150|147|137
11338,45|78
11339,6|6|7
11340,9|93
11342,100|77
11343,17
11344,17|76|172
11345,2
11346,252
11347,182
11350,94|19|19
11353,7|4|205
11356,170|2|2
11357,63|63|63
11360,25|25
5217,282|282
11363,161
11364,25
11365,156|156|64|64|274
11367,94|9|299
1128,137|86|101|172|206|297
11369,53|55
11370,4|227|67
11371,51|291|67
3181,229|229|229|192|122|149|20|20|20|25
11374,2|71
11375,276|181|34|34|34
11376,244|76|71|71|71|102|102|156|156|89
11380,291|138|112|21|185|15|2
11381,105
11383,54
11384,231|122|17
11386,29|234|274
379,141|77
11388,71|71
11389,184|184|74|74|74
11391,153|2|2|2
11392,286|132|132|132|42|17|146
11394,234|22|161
1156,94
11399,214
11400,258|42|50|101|133
876,38|21|15|8|37|37|37
11402,4
7307,4|4
5262,175
11407,19|19|137|25
5264,13|13|122
11411,32|32
5268,1|1
11414,113|273|8|8|8|55
11415,6|6
5273,200|21
11418,228|143
3227,166|274|77
11422,21|60
11425,220|220
11428,181|134|134
3040,29|243|243|23|23|110|110|110
1190,237|77|77|9|44|30
11432,47
11435,17|234|56
11124,40|40
7029,138|148|148|148|246|134|138|138|15|181
11429,296
11361,79|233
1226,205|51
4959,92
3281,168|17
1234,47|115
9430,281|281|89|16
2762,67|70|215
1244,44|179|19|11|2|259
5348,101|127|127|127|40|71|71
3311,273|2
1265,52
3320,92|109|34|34|34
11137,0
1297,220
5397,79|79
11141,218
6727,295|23|264|21|101|30|275|295|15|7
11144,89|135
1334,214|2|68|68
3384,225
5684,9|218|218
1341,106|115|2|261|261|168|15
5438,298
11236,265|40|42|237|12|12|12
3397,45|92
7497,46
1362,13|178|157
1364,233|156
5465,73|73|130
3418,9
1373,12|12|12|131|131
1376,92|92|63|56|56
1390,135|206|241
3445,130|130|130
5354,61|259
3463,80
1428,144|206|280|280|13
5530,128|228|274|153
7579,139|139
866,260|17
11163,12
5540,19
2631,12|12|12
5021,78
3505,286|74
3506,21
244,203
5565,259|259
929,106|17
2027,89|141
3536,153
3543,42|135|16|7|7
5596,266|153|40|201|201|176
3554,16|180|191|191|266|94|145|145|145
1511,124|80
9705,152|85|185|261|170
1516,15|87
2986,19|19
5637,15
1548,232|227
942,76|76
3613,260
4016,39|135
3618,245
6531,2|36
9138,53|53|119|119
2995,16|44|19|113|109|265|289|149|15|77
1588,13
3651,168|134
3652,77
5047,7
5710,95|186|186|102|102
1620,65|65|42|12|95|77|1|268|289|289
9815,56|56|9|42|76|13|203
2850,216|101
1628,74|83|155
6260,94|4|4
3005,40|168|168|170
9846,120|44|55
8989,123|80
7824,95
7826,77
4130,133|42|161|101
9877,76
7830,7
3752,7|7
1709,228|134
9160,149|38|179|8
3018,211|145|15|15
2971,265|44
1734,15|28
5831,21
3784,97|100
1757,80|105
5072,172|172|172|52|7|33|33
1765,261|261
1768,154|231
127,115|38
3822,138|67
1784,228|46|46|153|233|115
3847,17
5898,291|51
3861,141|137|142
5912,179
5082,178
5925,180|61
1832,66|66
3881,179
8157,25
1843,162
5951,228
5088,56|12|12|12|97
8002,71
1860,225|179|102
5432,11
2019,220
8021,151|141
8024,253|228
3045,46|249|249|249
1898,192|203
10101,13|13|6
1916,4
1003,120
8068,9|52|280|280
10117,236|236|236
8073,152
3984,153
4760,90
8083,19|66|12
1006,113|6|154
1945,186|186|267|102|102|102
3999,37|37|37|30
4975,232|9|97
5446,228|21|105|124|15
8104,77|173|173|173|209|0|0|0
1962,12
4082,83|82
8112,42|42|93|93
2913,162
4030,266
3062,47|47|47
4038,47|2|2|17|17
6628,15
4041,141|257|109|109|133|113|114
10186,9|45
1021,195
6094,147|85|187|187|164|46|185|274
2008,208|96|183|261|18|18
10202,172|44|44|44|179|169|169|169
6109,50|99
2017,4
8162,9
11259,141|117
11115,76
4078,206
5387,242
6137,141|17
1,151
4780,55|55|53|53
10,101
12,240|192|173|173
8205,130|130|42
25,18|18|18|259|259|157
10202,169|169|169|189|56|229|229|229|2|192
34,17
8228,20|225|89
8238,50|160|137|30|109|109
48,115
4154,109
4155,6|6
61,17
69,279|264
4169,113|274
7796,137|15
4188,124|123|80
4192,268
101,274
4202,154|154
8300,13
109,183|183|138|148|148|148|67
119,233|6|6
7369,155
126,2
4224,107
4232,19|19|39|39|39|152|152|13
137,181|181
8330,261|115|77|65
143,11|273|61
148,1|1
8343,99
4248,1|156|46
162,109|97
181,42|7|7|9|205|68|68|68
183,141|148|148
190,12|12
11637,182
195,226|20|50|17|17
196,88|147|258|44|44|82|82|101
213,141|296
215,231
4319,106
234,88|141
240,148|148|97|170
4344,243|243|245|34|34|34|15|20
4346,256
251,77|281
278,109
279,115|115|241|166
4143,281|17|135
294,153
4391,34|97
309,96|179
8506,126|179
324,2|2|2
330,101|49|49
8528,297
337,97
11662,135|89|53|95|95|3|3|3
4444,18|209
3472,169|169|169
5521,12|26|26|26|219
3474,21|231
11667,54|54|15
372,7|7|161|161
375,65
376,124|88|81|283|268|47
4498,88|88
405,4|170
407,141
411,55|55
412,94
4509,105|139|139|113|113
8261,250
418,1|1|1|95|76|76
8616,205|124|275|97|5|5
8620,76|76|76|16|150|298|78|2|2|189
8621,51
4527,294|294|124|10
11679,91
445,87|87
4545,286
455,256
4555,20|192
12154,233|233
4560,110|110|243|243|243|113
4564,89|17|47|227|167|153
4566,113
4589,231|1
4595,37|37|37|8|8|8|2|78
517,135|172|20|175
1453,173|173|173|82|82|82|229|44
8729,71|71
8735,21|1|265
545,242|19
555,76|13|231|196
560,123|123|123|32
4666,19|53|34|126|263|119|34|119|34|115
3838,269|269|297
4685,94|93|93|121|121|121|56|56
8782,275|162|173|173|173|179
4691,175|121|121|149|149|259|205|101|9|143
4693,231
11613,26|26|7
8792,71|71
8829,299|299
8838,46|46
8842,21|157|77|52|52|52|17
4205,66|97|137
8849,141
8861,205
684,153|44|109
689,80
691,2|227
697,263|263|263|2|12
4800,154|154|63|42|260
712,57
4809,182
719,241
726,47|48|1|101|79|2|38
8921,113|113|113|94
11727,71
8930,143|143|94
4846,34|34|34|203|265
8954,153
764,47
768,76|153
3708,241|241
4866,170|170
778,133|6|6|50
11619,2
11892,145|268
790,2|17
3546,150|62|25
800,90|115|23|23|23
808,241
4915,17
12166,42|154|4
9015,140
7529,172
833,224|122|122|68|68
4935,173
11894,52|52|280|76|76|256|68|76|256|280
3711,257|134|1|134|88|8|8|97|8|21
7653,13|65|257|283|283|280
9072,61
11752,32
885,33|182
889,42|62
11754,3|3|3
900,80
5002,215|56
4247,228|36|36|2|8|141|109
9103,165|17
9105,283|78
5013,124
4249,274|274|3|3|3|56|56
923,124
3304,15
3568,149|124
950,192
9151,12|240
9153,66
966,153
971,13|13
9166,183|183|141
978,97|294
5075,199|12|211|263|277|249
9172,281|84|84
11771,101|133|77
9189,134|134|134|217
999,51|36|36|36|13|13|194|167|19|19
1029,2|228
7945,17|225
9230,16|110|110|19
1043,198|6|6
1047,16|243|2|215
5144,244|192
1053,210
11781,105
9254,6
1065,146|232
1084,175|27
5186,141|71|13
1093,172|2|2|256
1094,94|56
5192,78|251
1100,113|15|152
9296,129
9297,105|106|106|47|47
1107,101|253|253|282|205
1114,209
5648,233
1153,52
1160,69|69|2|2
1166,113
5265,30|30|30
1171,191|191|191
1174,148|148
1187,234
1199,20|113|211|211|275|275
5304,298|162|162|228|1|47
5307,137|20|265|161
11808,89|281
5316,79|38|115|36|2
1221,54|54|54
1232,9|9|144
1244,100|100
11813,34|34|34|216
9440,133|51|77|45
1255,109
5361,95
12147,134|128|6|106
5371,43
1283,152
1284,42
1285,71|71|71
9478,52|52|209|176|217|217|217
1290,26|26
9488,251|2|299
1307,290|149
1314,38|36|36
5428,17|56
9525,240|51
1334,2
1363,161|202|7
5463,137|105|105
1375,47|209
9576,17|221|268|268|263|130|2
7059,62|97|251
11838,42|70|67|74|74
1404,148|148|148
9606,17|170|170
3649,28|130|1|65|253|253
1423,92|92
1425,190|109|170
5522,294|137|19|36
7747,43|1|17|17
5525,137
5534,217|257|122|122|122|281
5547,65|65|54|54|87|137|100|9
5555,42
5564,142|63|13
9121,234|20
11852,20
1493,56
5601,154
